ann_return_model,ann_return_spy,alpha,sharpe_model,sharpe_spy,max_dd_model,max_dd_spy,win_rate,total_trades,closed_trades,avg_hold_days,mode
0.09501614255409163,0.13186217233619346,-0.03684602978210183,0.48728685927996396,0.6376144882883434,-0.3360853909770807,-0.3371725988642294,0.5271317829457365,138,129,135.7463768115942,sp900_combined
