ann_return_model,ann_return_spy,alpha,sharpe_model,sharpe_spy,max_dd_model,max_dd_spy,win_rate,total_trades,closed_trades,avg_hold_days,mode
0.08916461395474373,0.13186217233619346,-0.04269755838144973,0.4624532038499921,0.6376144882883434,-0.3139748905248163,-0.3371725988642294,0.5396825396825397,133,126,134.69924812030075,sp500_combined
