ticker,tier,entry_date,entry_price,exit_date,exit_price,return_pct,pnl_dollars,hold_days,exit_reason
AMAT,qvm,2021-07-01,132.4241,2021-10-01,124.1842,-6.22,-10436.65,92,qvm_rebalance
REGN,qvm,2021-07-01,570.7641,2021-10-01,566.9597,-0.67,-1117.97,92,trailing_stop
SWKS,qvm,2021-07-01,165.0598,2021-09-29,145.8913,-11.61,-19478.27,90,trailing_stop
MSFT,qvm,2021-07-01,261.2182,2021-10-01,278.5815,6.65,11148.96,92,qvm_rebalance
LULU,qvm,2021-10-01,401.37,2021-12-13,403.75,0.59,996.76,73,trailing_stop
AMD,qvm,2021-10-01,102.45,2021-12-13,133.8,30.6,51437.91,73,trailing_stop
DECK,qvm,2021-10-01,60.9117,2021-12-14,62.0433,1.86,3123.02,74,trailing_stop
ULTA,qvm,2021-10-01,368.03,2022-01-03,413.23,12.28,20644.91,94,qvm_rebalance
WY,qvm,2021-10-01,29.407,2022-01-03,33.9794,15.55,26136.92,94,qvm_rebalance
EL,qvm,2021-10-01,289.7333,2022-01-03,345.9449,19.4,32612.6,94,qvm_rebalance
REGN,qvm,2021-10-01,566.9597,2022-04-01,690.1675,21.73,36529.48,182,qvm_rebalance
EG,qvm,2022-01-03,252.13,2022-04-01,285.4682,13.22,24011.11,88,qvm_rebalance
KLAC,qvm,2022-01-03,416.4984,2022-01-21,357.0902,-14.26,-25901.67,18,trailing_stop
TER,qvm,2022-01-03,163.2057,2022-01-25,135.8721,-16.75,-30412.8,22,trailing_stop
LULU,qvm,2022-01-03,387.56,2022-01-14,328.98,-15.12,-27447.66,11,trailing_stop
MSFT,qvm,2022-01-03,323.1607,2022-02-23,271.1263,-16.1,-29239.27,51,trailing_stop
ODFL,qvm,2022-01-03,169.3564,2022-01-21,145.1242,-14.31,-25982.8,18,trailing_stop
PFE,crash,2022-02-22,38.3518,2023-08-14,30.7616,-19.79,-36917.18,538,neg_revenue_2q
LULU,crash,2022-03-09,305.82,2024-12-30,384.05,25.58,46968.77,1027,backtest_end
EXPD,crash,2022-04-01,95.3345,2022-05-16,106.0384,11.23,21295.3,45,gm_below_30%
ANET,qvm,2022-04-01,34.87,2022-04-21,30.0475,-13.83,-26230.74,20,trailing_stop
CF,qvm,2022-04-01,91.4759,2022-05-09,83.3082,-8.93,-16934.81,38,trailing_stop
MRK,qvm,2022-04-01,73.9577,2022-06-21,78.5893,6.26,11877.88,81,crash_displaced_qvm
LRCX,crash,2022-04-01,50.3084,2023-08-14,64.9962,29.2,55374.23,500,neg_revenue_2q
TER,qvm,2022-04-01,114.4411,2022-05-09,98.5588,-13.88,-26322.2,38,trailing_stop
CPRT,crash,2022-04-22,29.0375,2024-12-30,58.13,100.19,187397.61,983,backtest_end
META,crash,2022-05-09,194.6822,2022-11-14,113.3306,-41.79,-76351.97,189,neg_revenue_2q
EXPD,crash,2022-05-18,99.6618,2022-05-19,98.8326,-0.83,-1538.0,1,gm_below_30%
EXPD,crash,2022-05-19,98.8326,2022-05-20,100.5006,1.69,3117.1,1,gm_below_30%
EXPD,crash,2022-05-20,100.5006,2022-05-23,100.6721,0.17,315.83,3,gm_below_30%
EXPD,crash,2022-05-23,100.6721,2022-05-24,100.3576,-0.31,-578.14,1,gm_below_30%
EXPD,crash,2022-05-24,100.3576,2022-05-25,101.1583,0.8,1475.77,1,gm_below_30%
EXPD,crash,2022-05-25,101.1583,2022-05-26,103.6174,2.43,4500.4,1,gm_below_30%
EXPD,crash,2022-06-09,97.0468,2022-06-10,94.4193,-2.71,-5024.48,1,gm_below_30%
EXPD,crash,2022-06-10,94.4193,2022-06-13,92.5205,-2.01,-3721.78,3,gm_below_30%
EXPD,crash,2022-06-13,92.5205,2022-06-14,94.5535,2.2,4058.54,1,gm_below_30%
TXN,crash,2022-06-13,137.269,2023-05-15,152.1464,10.84,20018.34,336,neg_revenue_2q
EXPD,crash,2022-06-14,94.5535,2022-06-15,93.9302,-0.66,-1220.31,1,gm_below_30%
EXPD,crash,2022-06-15,93.9302,2022-06-16,92.3479,-1.68,-3116.13,1,gm_below_30%
EXPD,crash,2022-06-16,92.3479,2022-06-17,90.3533,-2.16,-3988.82,1,gm_below_30%
EXPD,crash,2022-06-17,90.3533,2022-06-21,91.878,1.69,3109.72,4,gm_below_30%
WST,crash,2022-06-21,285.5633,2023-02-14,273.7972,-4.12,-7654.42,238,neg_revenue_2q
EXPD,crash,2022-06-21,91.878,2022-06-22,91.6383,-0.26,-481.64,1,gm_below_30%
EXPD,crash,2022-06-22,91.6383,2022-06-23,92.4726,0.91,1690.89,1,gm_below_30%
