ticker,tier,entry_date,entry_price,exit_date,exit_price,return_pct,pnl_dollars,hold_days,exit_reason
CTRA,qvm,2019-07-01,17.0544,2019-07-31,14.2009,-16.73,-17970.43,30,atr_trailing_stop
ANET,qvm,2019-10-01,14.3969,2019-11-01,11.5813,-19.56,-20120.01,31,atr_trailing_stop
LULU,qvm,2019-10-01,192.69,2019-11-05,194.34,0.86,880.94,35,atr_trailing_stop
ADBE,qvm,2019-10-01,272.71,2020-01-02,334.43,22.63,23283.4,93,qvm_rebalance
ALGN,qvm,2019-10-01,182.3,2020-01-15,274.1,50.36,51805.71,106,atr_trailing_stop
CPRT,qvm,2019-10-01,19.8825,2020-02-21,23.8125,19.77,20334.95,143,atr_trailing_stop
GOOG,qvm,2019-10-01,59.7643,2020-02-24,70.5007,17.96,18481.5,146,atr_trailing_stop
FTNT,qvm,2019-10-01,15.41,2020-02-24,21.74,41.08,42259.34,146,atr_trailing_stop
VRTX,qvm,2019-10-01,167.58,2020-02-27,223.3,33.25,34206.65,149,atr_trailing_stop
ANET,qvm,2020-01-02,12.795,2020-02-24,13.3594,4.41,4555.68,53,atr_trailing_stop
LULU,qvm,2020-01-02,233.42,2020-02-25,238.81,2.31,2384.93,54,atr_trailing_stop
ALGN,crash,2020-03-05,230.69,2022-11-14,210.33,-8.83,-10651.3,984,neg_revenue_2q
ISRG,crash,2020-03-27,163.47,2020-11-16,252.73,54.6,65898.03,234,neg_revenue_2q
GOOG,crash,2020-03-31,57.6671,2024-12-30,191.8076,232.61,280728.18,1735,backtest_end
GRMN,qvm,2020-04-01,62.6973,2020-07-01,85.8521,36.93,44570.25,91,qvm_rebalance
LULU,qvm,2020-04-01,183.5,2020-07-01,308.62,68.19,82289.47,91,qvm_rebalance
EW,qvm,2020-04-01,57.5433,2020-06-11,68.06,18.28,22056.51,71,atr_trailing_stop
PYPL,qvm,2020-04-01,90.894,2020-07-01,176.4864,94.17,113645.8,91,qvm_rebalance
CPRT,qvm,2020-04-01,16.1975,2020-06-24,20.3275,25.5,30771.99,84,atr_trailing_stop
TER,qvm,2020-07-01,81.0477,2020-09-03,80.1836,-1.07,-1599.32,64,atr_trailing_stop
TER,qvm,2020-10-01,79.5671,2021-01-28,117.4919,47.66,71887.67,119,atr_trailing_stop
VRTX,qvm,2021-01-04,229.43,2021-02-03,211,-8.03,-12644.78,30,atr_trailing_stop
AMAT,qvm,2021-01-04,83.087,2021-05-04,123.3482,48.46,76276.28,120,atr_trailing_stop
PYPL,qvm,2021-04-01,246.2236,2021-05-04,248.8297,1.06,1728.77,33,atr_trailing_stop
WSM,qvm,2021-04-01,82.5147,2021-05-12,76.4379,-7.36,-12028.88,41,atr_trailing_stop
TER,qvm,2021-04-01,126.2715,2021-05-12,112.3416,-11.03,-18018.81,41,atr_trailing_stop
VRTX,qvm,2021-04-01,213.04,2021-05-25,208.76,-2.01,-3281.43,54,atr_trailing_stop
TXN,qvm,2021-07-01,166.4014,2021-10-01,169.916,2.11,3544.23,92,qvm_rebalance
WSM,qvm,2021-07-01,72.8772,2021-10-01,79.831,9.54,16011.47,92,atr_trailing_stop
PYPL,qvm,2021-07-01,287.4631,2021-08-02,269.5489,-6.23,-10457.2,32,atr_trailing_stop
SWKS,qvm,2021-07-01,165.0598,2021-08-16,159.1358,-3.59,-6022.46,46,atr_trailing_stop
AMAT,qvm,2021-07-01,132.4241,2021-08-12,124.0439,-6.33,-10619.19,42,atr_trailing_stop
MNST,qvm,2021-07-01,45.575,2021-08-05,45.975,0.88,1472.76,35,atr_trailing_stop
DGX,qvm,2021-07-01,120.5631,2021-09-27,136.5508,13.26,22252.12,88,atr_trailing_stop
WY,qvm,2021-10-01,29.4069,2022-01-03,33.9794,15.55,26343.05,94,qvm_rebalance
REGN,qvm,2021-10-01,566.9597,2021-12-20,599.0926,5.67,9602.09,80,atr_trailing_stop
LULU,qvm,2021-10-01,401.37,2021-12-03,435.72,8.56,14499.41,63,atr_trailing_stop
DECK,qvm,2021-10-01,60.9117,2021-12-03,65.0167,6.74,11417.78,63,atr_trailing_stop
AMD,qvm,2021-10-01,102.45,2021-12-09,138.1,34.8,58954.4,69,atr_trailing_stop
CPRT,qvm,2021-10-01,34.9825,2021-11-22,36.625,4.7,7954.7,52,atr_trailing_stop
ULTA,qvm,2021-10-01,368.03,2021-11-01,365.13,-0.79,-1335,31,atr_trailing_stop
TER,qvm,2022-01-03,163.2057,2022-02-02,115.1705,-29.43,-53615.42,30,atr_trailing_stop
AMAT,qvm,2022-01-03,154.0528,2022-02-02,135.5873,-11.99,-21835.17,30,atr_trailing_stop
KLAC,qvm,2022-01-03,416.4983,2022-02-03,357.7124,-14.11,-25711.36,31,atr_trailing_stop
ODFL,qvm,2022-01-03,169.3564,2022-02-04,151.3681,-10.62,-19348.81,32,atr_trailing_stop
PFE,qvm,2022-01-03,45.3657,2022-02-09,41.5309,-8.45,-15398.54,37,atr_trailing_stop
WSM,qvm,2022-01-03,77.3723,2022-02-17,65.6419,-15.16,-27617.92,45,atr_trailing_stop
EG,qvm,2022-01-03,252.13,2022-03-07,247.1019,-1.99,-3632.81,63,atr_trailing_stop
PFE,crash,2022-02-22,38.3517,2023-08-14,30.7616,-19.79,-32815.73,538,neg_revenue_2q
SWKS,crash,2022-03-07,113.6585,2023-05-15,89.9065,-20.9,-34575,434,neg_revenue_2q
LULU,crash,2022-03-09,305.82,2024-12-30,384.05,25.58,42322.55,1027,backtest_end
MRK,qvm,2022-04-01,73.9577,2022-04-25,75.6578,2.3,3803.45,24,crash_displaced_qvm
TER,qvm,2022-04-01,114.441,2022-04-22,107.3899,-6.16,-10193.95,21,crash_displaced_qvm
CF,qvm,2022-04-01,91.4759,2022-05-09,83.3082,-8.93,-14772.56,38,atr_trailing_stop
ON,qvm,2022-04-01,59.63,2022-04-22,51.78,-13.16,-21780.58,21,crash_displaced_qvm
EXPD,crash,2022-04-22,94.7721,2022-05-16,106.0384,11.89,19288.08,24,gm_below_30%
CPRT,crash,2022-04-22,29.0375,2024-12-30,58.13,100.19,164741.2,983,backtest_end
LRCX,crash,2022-04-25,45.6141,2023-08-14,64.9962,42.49,69104.82,476,neg_revenue_2q
EXPD,crash,2022-05-18,99.6618,2022-05-19,98.8326,-0.83,-1356.92,1,gm_below_30%
EXPD,crash,2022-05-19,98.8326,2022-05-20,100.5006,1.69,2750.1,1,gm_below_30%
EXPD,crash,2022-05-20,100.5006,2022-05-23,100.6721,0.17,278.65,3,gm_below_30%
EXPD,crash,2022-05-23,100.6721,2022-05-24,100.3576,-0.31,-510.07,1,gm_below_30%
EXPD,crash,2022-05-24,100.3576,2022-05-25,101.1582,0.8,1301.98,1,gm_below_30%
EXPD,crash,2022-05-25,101.1582,2022-05-26,103.6174,2.43,3970.53,1,gm_below_30%
EXPD,crash,2022-06-09,97.0468,2022-06-10,94.4193,-2.71,-4432.93,1,gm_below_30%
EXPD,crash,2022-06-10,94.4193,2022-06-13,92.5205,-2.01,-3283.56,3,gm_below_30%
TXN,crash,2022-06-13,137.269,2023-05-15,152.1464,10.84,17661.4,336,neg_revenue_2q
EXPD,crash,2022-06-13,92.5205,2022-06-14,94.5535,2.2,3580.68,1,gm_below_30%
EXPD,crash,2022-06-14,94.5535,2022-06-15,93.9302,-0.66,-1076.59,1,gm_below_30%
EXPD,crash,2022-06-15,93.9302,2022-06-16,92.3479,-1.68,-2749.25,1,gm_below_30%
EXPD,crash,2022-06-16,92.3479,2022-06-17,90.3533,-2.16,-3519.18,1,gm_below_30%
EXPD,crash,2022-06-17,90.3533,2022-06-21,91.878,1.69,2743.57,4,gm_below_30%
EXPD,crash,2022-06-21,91.878,2022-06-22,91.6383,-0.26,-424.94,1,gm_below_30%
EXPD,crash,2022-06-22,91.6383,2022-06-23,92.4726,0.91,1482.27,1,gm_below_30%
EXPD,crash,2022-06-23,92.4726,2022-06-24,96.366,4.21,6861.06,1,gm_below_30%
EXPD,crash,2022-06-24,96.366,2022-06-27,96.4043,0.04,65.14,3,gm_below_30%
EXPD,crash,2022-06-27,96.4043,2022-06-28,93.8151,-2.69,-4395.29,1,gm_below_30%
EXPD,crash,2022-06-28,93.8151,2022-06-29,94.0261,0.22,367.01,1,gm_below_30%
EXPD,crash,2022-06-29,94.0261,2022-06-30,93.4603,-0.6,-982.31,1,gm_below_30%
EXPD,crash,2022-06-30,93.4603,2022-07-01,93.5754,0.12,200.89,1,gm_below_30%
ISRG,crash,2022-07-01,206.1,2024-12-30,526.96,155.68,254026.91,913,backtest_end
COP,qvm,2023-01-03,101.7928,2023-02-02,100.155,-1.61,-2582.33,30,atr_trailing_stop
CTRA,qvm,2023-01-03,20.5863,2023-02-17,20.7548,0.82,1313.88,45,atr_trailing_stop
CTRA,crash,2023-03-13,21.7039,2023-11-14,25.0764,15.54,24920.07,246,neg_revenue_2q
COP,crash,2023-03-13,91.0018,2023-08-14,108.2338,18.94,30368.4,154,neg_revenue_2q
ALB,qvm,2023-07-03,219.5133,2023-08-02,194.2644,-11.5,-18252.22,30,atr_trailing_stop
MCHP,qvm,2023-07-03,84.5773,2023-08-04,77.8346,-7.97,-12650.65,32,atr_trailing_stop
MCHP,qvm,2023-10-02,73.467,2023-11-01,66.5956,-9.35,-15176.28,30,atr_trailing_stop
ABNB,qvm,2023-10-02,136.56,2023-11-01,119.47,-12.51,-20306.21,30,atr_trailing_stop
ELF,qvm,2023-10-02,108.21,2024-01-02,139.66,29.06,47158.9,92,qvm_rebalance
ANET,qvm,2023-10-02,46.9525,2024-02-21,63.6225,35.5,57608.59,142,atr_trailing_stop
RMD,qvm,2023-10-02,142.34,2024-02-28,170.8645,20.04,32516.3,149,atr_trailing_stop
ABNB,qvm,2024-01-02,134.48,2024-04-15,155.6,15.7,26057.52,104,atr_trailing_stop
PCTY,qvm,2024-01-02,162.8,2024-04-15,163.96,0.71,1182.23,104,atr_trailing_stop
NVDA,qvm,2024-01-02,48.1386,2024-04-01,90.312,87.61,145359.22,90,qvm_rebalance
ALGM,qvm,2024-01-02,29.495,2024-03-14,28.43,-3.61,-5990.98,72,atr_trailing_stop
META,qvm,2024-04-01,488.0414,2024-05-01,436.2327,-10.62,-20049.59,30,atr_trailing_stop
ANET,qvm,2024-04-01,74.9375,2024-05-01,63.8025,-14.86,-28064.06,30,atr_trailing_stop
DECK,qvm,2024-04-01,155.0833,2024-05-01,136.58,-11.93,-22534.31,30,atr_trailing_stop
UTHR,qvm,2024-04-01,228.26,2024-11-15,363.25,59.14,111694.4,228,atr_trailing_stop
META,qvm,2024-07-01,501.7794,2024-07-31,472.101,-5.91,-10914.15,30,atr_trailing_stop
FSLR,qvm,2024-07-01,222.71,2024-09-09,205.36,-7.79,-14375.45,70,atr_trailing_stop
DECK,qvm,2024-07-01,157.7167,2024-09-05,146.5633,-7.07,-13049.33,66,atr_trailing_stop
ANET,qvm,2024-07-01,89.175,2024-08-02,79.835,-10.47,-19327.05,32,atr_trailing_stop
MSFT,qvm,2024-07-01,450.6371,2024-07-31,412.7692,-8.4,-15506.24,30,atr_trailing_stop
ANET,qvm,2024-10-01,95.4625,2024-11-14,96.4875,1.07,1902.75,44,atr_trailing_stop
NVDA,qvm,2024-10-01,116.9536,2024-12-16,131.9567,12.83,22733.04,76,atr_trailing_stop
META,qvm,2024-10-01,573.7035,2024-12-30,588.8773,2.64,4687,90,backtest_end
FSLR,qvm,2024-10-01,240.66,2024-10-31,194.48,-19.19,-34004.74,30,atr_trailing_stop
DECK,qvm,2024-10-01,155.62,2024-12-30,205.76,32.22,57096.35,90,backtest_end
