ticker,tier,entry_date,entry_price,exit_date,exit_price,return_pct,pnl_dollars,hold_days,exit_reason
ANET,qvm,2019-10-01,14.3969,2019-11-01,11.5813,-19.56,-20135.5,31,atr_trailing_stop
LULU,qvm,2019-10-01,192.69,2019-11-05,194.34,0.86,881.62,35,atr_trailing_stop
ADBE,qvm,2019-10-01,272.71,2020-01-02,334.43,22.63,23301.33,93,qvm_rebalance
ALGN,qvm,2019-10-01,182.3,2020-01-15,274.1,50.36,51845.6,106,atr_trailing_stop
CPRT,qvm,2019-10-01,19.8825,2020-02-21,23.8125,19.77,20350.61,143,atr_trailing_stop
GOOG,qvm,2019-10-01,59.7643,2020-02-24,70.5007,17.96,18495.73,146,atr_trailing_stop
FTNT,qvm,2019-10-01,15.41,2020-02-24,21.74,41.08,42291.88,146,atr_trailing_stop
VRTX,qvm,2019-10-01,167.58,2020-02-27,223.3,33.25,34232.99,149,atr_trailing_stop
ANET,qvm,2020-01-02,12.795,2020-02-24,13.3594,4.41,4559.19,53,atr_trailing_stop
LULU,qvm,2020-01-02,233.42,2020-02-25,238.81,2.31,2386.77,54,atr_trailing_stop
ALGN,crash,2020-03-05,230.69,2022-11-14,210.33,-8.83,-10659.5,984,neg_revenue_2q
ISRG,crash,2020-03-27,163.47,2020-11-16,252.73,54.6,65948.77,234,neg_revenue_2q
GOOG,crash,2020-03-31,57.6671,2024-12-30,191.8076,232.61,280944.33,1735,backtest_end
GRMN,qvm,2020-04-01,62.6973,2020-07-01,85.8521,36.93,44604.57,91,qvm_rebalance
LULU,qvm,2020-04-01,183.5,2020-07-01,308.62,68.19,82352.84,91,qvm_rebalance
EW,qvm,2020-04-01,57.5433,2020-06-11,68.06,18.28,22073.49,71,atr_trailing_stop
PYPL,qvm,2020-04-01,90.894,2020-07-01,176.4864,94.17,113733.3,91,qvm_rebalance
CPRT,qvm,2020-04-01,16.1975,2020-06-24,20.3275,25.5,30795.69,84,atr_trailing_stop
TER,qvm,2020-07-01,81.0477,2020-09-03,80.1836,-1.07,-1600.55,64,atr_trailing_stop
TER,qvm,2020-10-01,79.5671,2021-01-28,117.4919,47.66,71942.66,119,atr_trailing_stop
VRTX,qvm,2021-01-04,229.43,2021-02-03,211.0,-8.03,-12654.46,30,atr_trailing_stop
AMAT,qvm,2021-01-04,83.087,2021-05-04,123.3482,48.46,76334.65,120,atr_trailing_stop
PYPL,qvm,2021-04-01,246.2236,2021-05-04,248.8297,1.06,1730.09,33,atr_trailing_stop
WSM,qvm,2021-04-01,82.5147,2021-05-12,76.4379,-7.36,-12038.09,41,atr_trailing_stop
TER,qvm,2021-04-01,126.2715,2021-05-12,112.3416,-11.03,-18032.6,41,atr_trailing_stop
VRTX,qvm,2021-04-01,213.04,2021-05-25,208.76,-2.01,-3283.95,54,atr_trailing_stop
TXN,qvm,2021-07-01,166.4014,2021-10-01,169.916,2.11,3546.94,92,qvm_rebalance
WSM,qvm,2021-07-01,72.8772,2021-10-01,79.831,9.54,16023.72,92,atr_trailing_stop
PYPL,qvm,2021-07-01,287.4631,2021-08-02,269.5489,-6.23,-10465.21,32,atr_trailing_stop
SWKS,qvm,2021-07-01,165.0598,2021-08-16,159.1358,-3.59,-6027.07,46,atr_trailing_stop
AMAT,qvm,2021-07-01,132.4241,2021-08-12,124.0439,-6.33,-10627.32,42,atr_trailing_stop
MNST,qvm,2021-07-01,45.575,2021-08-05,45.975,0.88,1473.89,35,atr_trailing_stop
DGX,qvm,2021-07-01,120.5631,2021-09-27,136.5508,13.26,22269.15,88,atr_trailing_stop
WY,qvm,2021-10-01,29.4069,2022-01-03,33.9794,15.55,26363.21,94,qvm_rebalance
REGN,qvm,2021-10-01,566.9597,2021-12-20,599.0926,5.67,9609.44,80,atr_trailing_stop
CPRT,qvm,2021-10-01,34.9825,2021-11-22,36.625,4.7,7960.78,52,atr_trailing_stop
DECK,qvm,2021-10-01,60.9117,2021-12-03,65.0167,6.74,11426.51,63,atr_trailing_stop
ULTA,qvm,2021-10-01,368.03,2021-11-01,365.13,-0.79,-1336.03,31,atr_trailing_stop
AMD,qvm,2021-10-01,102.45,2021-12-09,138.1,34.8,58999.52,69,atr_trailing_stop
LULU,qvm,2021-10-01,401.37,2021-12-03,435.72,8.56,14510.51,63,atr_trailing_stop
ODFL,qvm,2022-01-03,169.3564,2022-02-04,151.3681,-10.62,-19363.61,32,atr_trailing_stop
PFE,qvm,2022-01-03,45.3657,2022-02-09,41.5309,-8.45,-15410.32,37,atr_trailing_stop
WSM,qvm,2022-01-03,77.3723,2022-02-17,65.6419,-15.16,-27639.05,45,atr_trailing_stop
EG,qvm,2022-01-03,252.13,2022-03-07,247.1019,-1.99,-3635.59,63,atr_trailing_stop
TER,qvm,2022-01-03,163.2057,2022-02-02,115.1705,-29.43,-53656.45,30,atr_trailing_stop
KLAC,qvm,2022-01-03,416.4983,2022-02-03,357.7124,-14.11,-25731.03,31,atr_trailing_stop
AMAT,qvm,2022-01-03,154.0528,2022-02-02,135.5873,-11.99,-21851.88,30,atr_trailing_stop
PFE,crash,2022-02-22,38.3517,2023-08-14,30.7616,-19.79,-32840.84,538,neg_revenue_2q
LULU,crash,2022-03-09,305.82,2024-12-30,384.05,25.58,42354.94,1027,backtest_end
ON,qvm,2022-04-01,59.63,2022-04-25,53.48,-10.31,-17076.83,24,crash_displaced_qvm
CF,qvm,2022-04-01,91.4759,2022-05-09,83.3082,-8.93,-14783.86,38,atr_trailing_stop
TER,qvm,2022-04-01,114.441,2022-04-22,107.3899,-6.16,-10201.75,21,crash_displaced_qvm
KLAC,qvm,2022-04-01,345.8072,2022-04-22,311.2619,-9.99,-16540.58,21,crash_displaced_qvm
MRK,qvm,2022-04-01,73.9577,2022-06-09,77.9247,5.36,8881.48,69,atr_trailing_stop
CPRT,crash,2022-04-22,29.0375,2024-12-30,58.13,100.19,164867.27,983,backtest_end
EXPD,crash,2022-04-22,94.7721,2022-05-16,106.0384,11.89,19365.33,24,gm_below_30%
LRCX,crash,2022-04-25,45.6141,2023-08-14,64.9962,42.49,68493.7,476,neg_revenue_2q
EXPD,crash,2022-05-18,99.6618,2022-05-19,98.8326,-0.83,-1345.01,1,gm_below_30%
EXPD,crash,2022-05-19,98.8326,2022-05-20,100.5006,1.69,2725.96,1,gm_below_30%
EXPD,crash,2022-05-20,100.5006,2022-05-23,100.6721,0.17,276.2,3,gm_below_30%
EXPD,crash,2022-05-23,100.6721,2022-05-24,100.3576,-0.31,-505.59,1,gm_below_30%
EXPD,crash,2022-05-24,100.3576,2022-05-25,101.1582,0.8,1290.55,1,gm_below_30%
EXPD,crash,2022-05-25,101.1582,2022-05-26,103.6174,2.43,3935.68,1,gm_below_30%
EXPD,crash,2022-06-09,97.0468,2022-06-10,94.4193,-2.71,-4418.06,1,gm_below_30%
EXPD,crash,2022-06-10,94.4193,2022-06-13,92.5205,-2.01,-3272.55,3,gm_below_30%
EXPD,crash,2022-06-13,92.5205,2022-06-14,94.5535,2.2,3568.67,1,gm_below_30%
TXN,crash,2022-06-13,137.269,2023-05-15,152.1464,10.84,17602.16,336,neg_revenue_2q
EXPD,crash,2022-06-14,94.5535,2022-06-15,93.9302,-0.66,-1072.98,1,gm_below_30%
EXPD,crash,2022-06-15,93.9302,2022-06-16,92.3479,-1.68,-2740.03,1,gm_below_30%
EXPD,crash,2022-06-16,92.3479,2022-06-17,90.3533,-2.16,-3507.38,1,gm_below_30%
EXPD,crash,2022-06-17,90.3533,2022-06-21,91.878,1.69,2734.37,4,gm_below_30%
WST,crash,2022-06-21,285.5634,2023-02-14,273.7973,-4.12,-6687.55,238,neg_revenue_2q
EXPD,crash,2022-06-21,91.878,2022-06-22,91.6383,-0.26,-423.51,1,gm_below_30%
EXPD,crash,2022-06-22,91.6383,2022-06-23,92.4726,0.91,1477.3,1,gm_below_30%
EXPD,crash,2022-06-23,92.4726,2022-06-24,96.366,4.21,6838.05,1,gm_below_30%
EXPD,crash,2022-06-24,96.366,2022-06-27,96.4043,0.04,64.92,3,gm_below_30%
EXPD,crash,2022-06-27,96.4043,2022-06-28,93.8151,-2.69,-4380.55,1,gm_below_30%
EXPD,crash,2022-06-28,93.8151,2022-06-29,94.0261,0.22,365.78,1,gm_below_30%
EXPD,crash,2022-06-29,94.0261,2022-06-30,93.4603,-0.6,-979.02,1,gm_below_30%
EXPD,crash,2022-06-30,93.4603,2022-07-01,93.5754,0.12,200.22,1,gm_below_30%
ISRG,crash,2022-07-01,206.1,2024-12-30,526.96,155.68,128370.09,913,backtest_end
COP,qvm,2023-01-03,101.7928,2023-02-02,100.155,-1.61,-2573.51,30,atr_trailing_stop
ON,qvm,2023-01-03,61.61,2023-02-24,76.28,23.81,38086.81,52,atr_trailing_stop
COP,crash,2023-03-13,91.0018,2023-08-14,108.2338,18.94,30834.48,154,neg_revenue_2q
QCOM,crash,2023-03-13,106.8666,2023-05-15,99.2553,-7.12,-11597.65,63,neg_revenue_2q
CTRA,crash,2023-03-15,20.6785,2023-11-14,25.0764,21.27,34632.02,244,neg_revenue_2q
MCHP,qvm,2023-07-03,84.5773,2023-08-04,77.8346,-7.97,-13029.58,32,atr_trailing_stop
ALB,qvm,2023-07-03,219.5133,2023-08-02,194.2644,-11.5,-18798.94,30,atr_trailing_stop
MCHP,qvm,2023-10-02,73.467,2023-11-01,66.5956,-9.35,-15610.6,30,atr_trailing_stop
ABNB,qvm,2023-10-02,136.56,2023-11-01,119.47,-12.51,-20887.34,30,atr_trailing_stop
ANET,qvm,2023-10-02,46.9525,2024-02-21,63.6225,35.5,59257.25,142,atr_trailing_stop
RMD,qvm,2023-10-02,142.34,2024-02-28,170.8645,20.04,33446.86,149,atr_trailing_stop
NVDA,qvm,2024-01-02,48.1386,2024-04-01,90.312,87.61,146057.77,90,qvm_rebalance
ABNB,qvm,2024-01-02,134.48,2024-04-15,155.6,15.7,26182.75,104,atr_trailing_stop
DECK,qvm,2024-04-01,155.0833,2024-05-01,136.58,-11.93,-22740.03,30,atr_trailing_stop
META,qvm,2024-04-01,488.0414,2024-05-01,436.2327,-10.62,-20232.63,30,atr_trailing_stop
ANET,qvm,2024-04-01,74.9375,2024-05-01,63.8025,-14.86,-28320.27,30,atr_trailing_stop
MSFT,qvm,2024-07-01,450.6371,2024-07-31,412.7692,-8.4,-15636.83,30,atr_trailing_stop
DECK,qvm,2024-07-01,157.7167,2024-09-05,146.5633,-7.07,-13159.23,66,atr_trailing_stop
ANET,qvm,2024-07-01,89.175,2024-08-02,79.835,-10.47,-19489.81,32,atr_trailing_stop
META,qvm,2024-07-01,501.7794,2024-07-31,472.101,-5.91,-11006.06,30,atr_trailing_stop
FSLR,qvm,2024-07-01,222.71,2024-09-09,205.36,-7.79,-14496.52,70,atr_trailing_stop
FSLR,qvm,2024-10-01,240.66,2024-10-31,194.48,-19.19,-34291.12,30,atr_trailing_stop
ANET,qvm,2024-10-01,95.4625,2024-11-14,96.4875,1.07,1918.77,44,atr_trailing_stop
NVDA,qvm,2024-10-01,116.9536,2024-12-16,131.9567,12.83,22924.49,76,atr_trailing_stop
META,qvm,2024-10-01,573.7035,2024-12-30,588.8773,2.64,4726.48,90,backtest_end
DECK,qvm,2024-10-01,155.62,2024-12-30,205.76,32.22,57577.2,90,backtest_end
