ann_return_model,ann_return_spy,alpha,sharpe_model,sharpe_spy,max_dd_model,max_dd_spy,win_rate,total_trades,closed_trades,avg_hold_days,mode
0.09539951260701152,0.1318621406128906,-0.03646262800587907,0.4900317193137921,0.6376143405198005,-0.33342655216038064,-0.33717261493515477,0.5271317829457365,138,129,135.7463768115942,sp900_combined
