ticker,tier,entry_date,entry_price,exit_date,exit_price,return_pct,pnl_dollars,hold_days,exit_reason
MPWR,qvm,2019-04-01,132.8786,2019-05-13,119.7934,-9.85,-10350.32,42,trailing_stop
GOOG,qvm,2019-04-01,59.2352,2019-06-03,51.3896,-13.24,-13921.07,63,trailing_stop
CTRA,qvm,2019-04-01,19.1074,2019-06-24,17.2174,-9.89,-10396.04,84,trailing_stop
VRTX,qvm,2019-04-01,186.05,2020-03-12,204.06,9.68,10174.45,346,trailing_stop
GOOG,qvm,2019-07-01,54.4505,2020-03-09,60.2831,10.71,10877.14,252,trailing_stop
FTNT,qvm,2019-07-01,15.438,2020-02-27,20.528,32.97,33479.54,241,trailing_stop
CTRA,qvm,2019-07-01,17.0544,2019-07-26,14.2009,-16.73,-16990.16,25,trailing_stop
ALGN,qvm,2019-07-01,271.68,2019-07-25,200.9,-26.05,-26454.87,24,trailing_stop
ALGN,qvm,2019-10-01,182.3,2020-02-03,253.02,38.79,37706.65,125,trailing_stop
ANET,qvm,2019-10-01,14.3969,2019-11-01,11.5813,-19.56,-13108.23,31,trailing_stop
CPRT,qvm,2019-10-01,19.8825,2020-02-26,22.09,11.1,10791.76,148,trailing_stop
ANET,qvm,2020-01-02,12.795,2020-02-27,12.0737,-5.64,-5497.41,56,trailing_stop
ALGN,crash,2020-03-05,230.69,2022-11-14,210.33,-8.83,-9982.86,984,neg_revenue_2q
ISRG,crash,2020-03-27,163.47,2020-11-16,252.73,54.6,62911.95,234,neg_revenue_2q
GOOG,crash,2020-03-31,57.6671,2023-03-31,103.1531,78.88,90879.32,1095,max_hold_3yr
EW,qvm,2020-04-01,57.5433,2020-07-01,69.0,19.91,22939.17,91,qvm_rebalance
GRMN,qvm,2020-04-01,62.6974,2020-07-01,85.8521,36.93,42550.59,91,qvm_rebalance
PYPL,qvm,2020-04-01,90.894,2020-07-01,176.4864,94.17,108496.1,91,qvm_rebalance
LULU,qvm,2020-04-01,183.5,2020-07-01,308.62,68.19,78560.64,91,qvm_rebalance
CPRT,qvm,2020-04-01,16.1975,2020-07-01,21.1475,30.56,35210.44,91,qvm_rebalance
TER,qvm,2020-07-01,81.0477,2020-09-08,73.9201,-8.79,-12663.16,69,trailing_stop
TER,qvm,2020-10-01,79.5671,2021-01-29,111.1638,39.71,57057.1,120,trailing_stop
AMAT,qvm,2021-01-04,83.087,2021-05-12,110.0858,32.49,48732.98,128,trailing_stop
VRTX,qvm,2021-01-04,229.43,2021-06-11,193.02,-15.87,-23800.32,158,trailing_stop
WSM,qvm,2021-04-01,82.8435,2021-06-17,71.241,-14.01,-21803.29,77,trailing_stop
TER,qvm,2021-04-01,126.2715,2021-07-01,126.9297,0.52,811.43,91,qvm_rebalance
PYPL,qvm,2021-04-01,246.2236,2021-09-28,260.7957,5.92,9213.42,180,trailing_stop
MNST,qvm,2021-07-01,45.575,2021-10-01,44.94,-1.39,-2174.58,92,qvm_rebalance
WSM,qvm,2021-07-01,73.1676,2021-12-01,85.8778,17.37,27111.92,153,trailing_stop
DGX,qvm,2021-07-01,120.5631,2021-10-01,130.5559,8.29,12936.04,92,qvm_rebalance
AMAT,qvm,2021-07-01,132.4241,2021-10-01,124.1842,-6.22,-9711.43,92,qvm_rebalance
SWKS,qvm,2021-07-01,165.0598,2021-09-29,145.8913,-11.61,-18124.81,90,trailing_stop
TXN,qvm,2021-07-01,166.4014,2021-10-01,169.916,2.11,3296.43,92,qvm_rebalance
LULU,qvm,2021-10-01,401.37,2021-12-13,403.75,0.59,922.76,73,trailing_stop
AMD,qvm,2021-10-01,102.45,2021-12-13,133.8,30.6,47618.98,73,trailing_stop
ULTA,qvm,2021-10-01,368.03,2022-01-03,413.23,12.28,19112.16,94,qvm_rebalance
WY,qvm,2021-10-01,29.407,2022-01-03,33.9794,15.55,24196.41,94,qvm_rebalance
CPRT,qvm,2021-10-01,34.9825,2022-01-03,36.7375,5.02,7806.94,94,qvm_rebalance
REGN,qvm,2021-10-01,566.9598,2022-04-01,690.1675,21.73,33817.39,182,qvm_rebalance
KLAC,qvm,2022-01-03,416.4983,2022-01-21,357.0901,-14.26,-24004.85,18,trailing_stop
WSM,qvm,2022-01-03,77.6806,2022-01-20,65.9035,-15.16,-25514.71,17,trailing_stop
AMAT,qvm,2022-01-03,154.0528,2022-01-20,134.0364,-12.99,-21866.61,17,trailing_stop
ODFL,qvm,2022-01-03,169.3564,2022-01-21,145.1242,-14.31,-24080.02,18,trailing_stop
TER,qvm,2022-01-03,163.2057,2022-01-25,135.8721,-16.75,-28185.6,22,trailing_stop
EG,qvm,2022-01-03,252.1299,2022-04-01,285.4681,13.22,22252.73,88,qvm_rebalance
PFE,crash,2022-02-22,38.3517,2023-08-14,30.7616,-19.79,-33836.05,538,neg_revenue_2q
LULU,crash,2022-03-09,305.82,2024-12-30,384.05,25.58,43734.28,1027,backtest_end
MRK,qvm,2022-04-01,73.9577,2022-06-21,78.5893,6.26,11057.99,81,sector_cap_displaced
KLAC,qvm,2022-04-01,345.8071,2022-04-22,311.262,-9.99,-17639.33,21,crash_displaced_qvm
CF,qvm,2022-04-01,91.4759,2022-05-09,83.3082,-8.93,-15765.91,38,trailing_stop
TER,qvm,2022-04-01,114.4411,2022-04-25,110.704,-3.27,-5765.99,24,crash_displaced_qvm
PSA,qvm,2022-04-01,327.144,2022-04-22,331.9706,1.48,2605.14,21,crash_displaced_qvm
ON,qvm,2022-04-01,59.63,2022-06-13,56.07,-5.97,-10541.79,73,trailing_stop
EXPD,crash,2022-04-22,94.7721,2022-05-16,106.0384,11.89,20812.08,24,gm_below_30%
CPRT,crash,2022-04-22,29.0375,2024-12-30,58.13,100.19,177170.39,983,backtest_end
LRCX,crash,2022-04-25,45.6141,2023-08-14,64.9962,42.49,74145.57,476,neg_revenue_2q
META,crash,2022-05-09,194.6823,2022-11-14,113.3306,-41.79,-72257.15,189,neg_revenue_2q
TXN,crash,2022-06-13,137.269,2023-05-15,152.1464,10.84,18852.53,336,neg_revenue_2q
WST,crash,2022-06-21,285.5633,2023-02-14,273.7973,-4.12,-7212.57,238,neg_revenue_2q
TER,crash,2022-06-24,95.6123,2022-08-15,101.3026,5.95,10418.02,52,neg_revenue_2q
ISRG,crash,2022-08-26,211.09,2024-12-30,526.96,149.64,205046.89,857,backtest_end
ON,qvm,2023-01-03,61.61,2023-03-13,77.75,26.2,43976.7,69,sector_cap_displaced
COP,qvm,2023-01-03,101.7928,2023-02-17,94.1112,-7.55,-12668.0,45,trailing_stop
COP,crash,2023-03-13,91.0018,2023-08-14,108.2338,18.94,31410.9,154,neg_revenue_2q
QCOM,crash,2023-03-13,106.8666,2023-05-15,99.2552,-7.12,-12127.69,63,neg_revenue_2q
CTRA,crash,2023-03-15,20.6785,2023-11-14,25.0764,21.27,36214.72,244,neg_revenue_2q
CVX,qvm,2023-04-03,149.6858,2023-07-03,139.8208,-6.59,-11821.1,91,qvm_rebalance
MCHP,qvm,2023-07-03,84.5773,2023-08-16,74.3933,-12.04,-21536.19,44,trailing_stop
EXE,qvm,2023-07-03,77.3957,2023-10-02,77.7969,0.52,927.25,91,qvm_rebalance
ALB,qvm,2023-07-03,219.5133,2023-07-27,197.1943,-10.17,-18185.26,24,trailing_stop
ABNB,qvm,2023-10-02,136.56,2023-10-26,115.47,-15.44,-28130.73,24,trailing_stop
MCHP,qvm,2023-10-02,73.467,2024-01-02,81.5673,11.03,20083.44,92,qvm_rebalance
RMD,qvm,2023-10-02,142.34,2024-04-01,185.9511,30.64,55808.3,182,qvm_rebalance
ANET,qvm,2023-10-02,46.9525,2024-04-17,64.8175,38.05,69306.22,198,trailing_stop
NVDA,qvm,2024-01-02,48.1386,2024-04-01,90.312,87.61,162046.1,90,qvm_rebalance
ABNB,qvm,2024-01-02,134.48,2024-05-22,142.71,6.12,11319.71,141,trailing_stop
META,qvm,2024-04-01,488.0414,2024-04-25,438.4079,-10.17,-21026.53,24,trailing_stop
DECK,qvm,2024-04-01,155.0833,2024-07-10,148.895,-3.99,-8250.06,100,trailing_stop
MSFT,qvm,2024-07-01,450.6371,2024-08-05,389.8786,-13.48,-28679.5,35,trailing_stop
FSLR,qvm,2024-07-01,222.71,2024-10-10,205.04,-7.93,-16876.73,101,trailing_stop
META,qvm,2024-07-01,501.7794,2024-07-25,450.804,-10.16,-21609.19,24,trailing_stop
ANET,qvm,2024-07-01,89.175,2024-07-25,78.53,-11.94,-25391.83,24,trailing_stop
META,qvm,2024-10-01,573.7035,2024-12-30,588.8773,2.64,5403.98,90,backtest_end
DECK,qvm,2024-10-01,155.62,2024-12-30,205.76,32.22,65830.44,90,backtest_end
NVDA,qvm,2024-10-01,116.9536,2024-12-30,137.445,17.52,35798.49,90,backtest_end
ANET,qvm,2024-10-01,95.4625,2024-12-30,111.45,16.75,34218.06,90,backtest_end
