ticker,tier,entry_date,entry_price,exit_date,exit_price,return_pct,pnl_dollars,hold_days,exit_reason
CPRT,crash,2022-04-22,29.0375,2024-12-30,58.13,100.19,158347.76,983,backtest_end
EXPD,crash,2022-04-22,94.7721,2022-05-16,106.0384,11.89,18599.54,24,gm_below_30%
LRCX,crash,2022-04-25,45.6141,2023-08-14,64.9962,42.49,65785.19,476,neg_revenue_2q
EXPD,crash,2022-05-18,99.6618,2022-05-19,98.8326,-0.83,-1291.82,1,gm_below_30%
EXPD,crash,2022-05-19,98.8326,2022-05-20,100.5006,1.69,2618.16,1,gm_below_30%
EXPD,crash,2022-05-20,100.5006,2022-05-23,100.6721,0.17,265.28,3,gm_below_30%
EXPD,crash,2022-05-23,100.6721,2022-05-24,100.3576,-0.31,-485.6,1,gm_below_30%
EXPD,crash,2022-05-24,100.3576,2022-05-25,101.1582,0.8,1239.52,1,gm_below_30%
EXPD,crash,2022-05-25,101.1582,2022-05-26,103.6174,2.43,3780.04,1,gm_below_30%
EXPD,crash,2022-06-09,97.0468,2022-06-10,94.4193,-2.71,-4220.26,1,gm_below_30%
EXPD,crash,2022-06-10,94.4193,2022-06-13,92.5205,-2.01,-3126.03,3,gm_below_30%
EXPD,crash,2022-06-13,92.5205,2022-06-14,94.5535,2.2,3408.9,1,gm_below_30%
TXN,crash,2022-06-13,137.269,2023-05-15,152.1464,10.84,16814.09,336,neg_revenue_2q
EXPD,crash,2022-06-14,94.5535,2022-06-15,93.9302,-0.66,-1024.94,1,gm_below_30%
EXPD,crash,2022-06-15,93.9302,2022-06-16,92.3479,-1.68,-2617.36,1,gm_below_30%
EXPD,crash,2022-06-16,92.3479,2022-06-17,90.3533,-2.16,-3350.35,1,gm_below_30%
EXPD,crash,2022-06-17,90.3533,2022-06-21,91.878,1.69,2611.95,4,gm_below_30%
WST,crash,2022-06-21,285.5634,2023-02-14,273.7973,-4.12,-6429.17,238,neg_revenue_2q
EXPD,crash,2022-06-21,91.878,2022-06-22,91.6383,-0.26,-404.55,1,gm_below_30%
EXPD,crash,2022-06-22,91.6383,2022-06-23,92.4726,0.91,1420.22,1,gm_below_30%
EXPD,crash,2022-06-23,92.4726,2022-06-24,96.366,4.21,6573.87,1,gm_below_30%
EXPD,crash,2022-06-24,96.366,2022-06-27,96.4043,0.04,62.42,3,gm_below_30%
EXPD,crash,2022-06-27,96.4043,2022-06-28,93.8151,-2.69,-4211.31,1,gm_below_30%
EXPD,crash,2022-06-28,93.8151,2022-06-29,94.0261,0.22,351.65,1,gm_below_30%
EXPD,crash,2022-06-29,94.0261,2022-06-30,93.4603,-0.6,-941.19,1,gm_below_30%
EXPD,crash,2022-06-30,93.4603,2022-07-01,93.5754,0.12,192.49,1,gm_below_30%
ISRG,crash,2022-07-01,206.1,2024-12-30,526.96,155.68,133127.52,913,backtest_end
ON,qvm,2023-01-03,61.61,2023-03-13,77.75,26.2,40278.3,69,sector_cap_displaced
COP,qvm,2023-01-03,101.7928,2023-02-17,94.1112,-7.55,-11602.61,45,trailing_stop
QCOM,crash,2023-03-13,106.8666,2023-05-15,99.2553,-7.12,-11109.0,63,neg_revenue_2q
COP,crash,2023-03-13,91.0018,2023-08-14,108.2338,18.94,28772.62,154,neg_revenue_2q
CTRA,crash,2023-03-15,20.6785,2023-11-14,25.0764,21.27,33172.85,244,neg_revenue_2q
MCHP,qvm,2023-07-03,84.5773,2023-08-16,74.3933,-12.04,-18849.8,44,trailing_stop
ALB,qvm,2023-07-03,219.5133,2023-07-27,197.1943,-10.17,-15916.86,24,trailing_stop
ABNB,qvm,2023-10-02,136.56,2023-10-26,115.47,-15.44,-24620.8,24,trailing_stop
MCHP,qvm,2023-10-02,73.467,2024-01-02,81.5673,11.03,17577.57,92,qvm_rebalance
RMD,qvm,2023-10-02,142.34,2024-04-01,185.9511,30.64,48844.97,182,qvm_rebalance
ANET,qvm,2023-10-02,46.9525,2024-04-17,64.8175,38.05,60658.74,198,trailing_stop
NVDA,qvm,2024-01-02,48.1386,2024-04-01,90.312,87.61,141956.57,90,qvm_rebalance
ABNB,qvm,2024-01-02,134.48,2024-05-22,142.71,6.12,9916.36,141,trailing_stop
DECK,qvm,2024-04-01,155.0833,2024-07-10,148.895,-3.99,-7227.09,100,trailing_stop
META,qvm,2024-04-01,488.0414,2024-04-25,438.4079,-10.17,-18419.31,24,trailing_stop
ANET,qvm,2024-07-01,89.175,2024-07-25,78.53,-11.94,-22242.72,24,trailing_stop
MSFT,qvm,2024-07-01,450.6371,2024-08-05,389.8786,-13.48,-25122.67,35,trailing_stop
FSLR,qvm,2024-07-01,222.71,2024-10-10,205.04,-7.93,-14783.67,101,trailing_stop
META,qvm,2024-07-01,501.7794,2024-07-25,450.804,-10.16,-18929.21,24,trailing_stop
DECK,qvm,2024-10-01,155.62,2024-12-30,205.76,32.22,57666.11,90,backtest_end
NVDA,qvm,2024-10-01,116.9536,2024-12-30,137.4449,17.52,31358.72,90,backtest_end
META,qvm,2024-10-01,573.7035,2024-12-30,588.8773,2.64,4733.78,90,backtest_end
ANET,qvm,2024-10-01,95.4625,2024-12-30,111.45,16.75,29974.32,90,backtest_end
