final_value,cagr,max_drawdown,sharpe,win_rate
3179233.653679181,0.260272586009034,-0.07505906616243263,1.6460932340098589,0.5714285714285714
3530874.460758135,0.28699380176924594,-0.11766011824867091,1.7894605841370044,0.6015037593984962
2785745.5804244834,0.22740613593167103,-0.07883867525299794,1.56368717905592,0.49624060150375937
2976617.8848553533,0.24378300224117644,-0.10421593292150885,1.722047236358221,0.5488721804511278
3025323.774183735,0.24782698148869642,-0.07138288934058262,1.4961977708540617,0.5488721804511278
1955938.5733703787,0.1435918254808184,-0.08821724048750101,1.3641967241156578,0.5413533834586466
2410125.3694956526,0.19236145094600254,-0.1009617533663086,1.3233398186698377,0.5037593984962406
2351991.7979180086,0.1865530515663536,-0.12665534714416832,1.3913516654187692,0.518796992481203
2682332.9570601825,0.2181549579160662,-0.1158861801633968,1.3264939118116883,0.5488721804511278
3443915.921679038,0.2805911850892573,-0.0950342340527435,1.5627989907535478,0.556390977443609
4146440.8106339662,0.3290309478836215,-0.07405110061345527,1.804368861131982,0.5413533834586466
3583965.3112157364,0.29084102493426145,-0.13640283456342447,1.7244052633091411,0.6015037593984962
5661811.924303715,0.41446135926106864,-0.08640155659319786,2.113812728203577,0.5639097744360902
2272583.530212331,0.17843049091273366,-0.0679232565389608,1.2822409574021323,0.5639097744360902
3060966.434715181,0.25075346145752264,-0.10154770552346003,1.516870423450203,0.5338345864661654
3731875.2170793666,0.3013239499923981,-0.11926248224950844,1.6115303080486814,0.5714285714285714
3450636.599139697,0.28109060088812865,-0.042078240481172965,1.9465479327711102,0.6090225563909775
3677574.073828931,0.29751469698060484,-0.13014438289810676,1.8703562572899612,0.6015037593984962
1841885.7880953574,0.12993260157764674,-0.09584145400515928,1.114646211742637,0.48120300751879697
3790082.816272959,0.3053583150715262,-0.09440666454067938,1.6861907333714383,0.5112781954887218
3591296.726317156,0.2913687062271144,-0.08685741765624434,1.6907235501991986,0.5488721804511278
3128836.9611750445,0.2562514807362899,-0.1320159493895071,1.5042331193553922,0.5714285714285714
2787912.561472507,0.2275970319450078,-0.11973887726670726,1.4578050955921493,0.5488721804511278
