ann_return_model,ann_return_spy,alpha,sharpe_model,sharpe_spy,max_dd_model,max_dd_spy,win_rate,total_trades,closed_trades,avg_hold_days,mode
0.0934739451350528,0.1318621406128906,-0.03838819547783778,0.4924621130433981,0.6376143405198005,-0.31928321816682753,-0.33717261493515477,0.5528455284552846,130,123,138.55384615384617,combined
