ann_return_model,ann_return_spy,alpha,sharpe_model,sharpe_spy,max_dd_model,max_dd_spy,win_rate,total_trades,closed_trades,avg_hold_days,mode
0.07993822363976699,0.1318621406128906,-0.051923916973123596,0.4879384276928379,0.6376143405198005,-0.22927990210167845,-0.33717261493515477,0.5441176470588235,140,136,92.92857142857143,qvm
