ticker,tier,entry_date,entry_price,exit_date,exit_price,return_pct,pnl_dollars,hold_days,exit_reason
EXPD,crash,2022-06-23,92.4726,2022-06-24,96.366,4.21,7022.74,1,gm_below_30%
EXPD,crash,2022-06-24,96.366,2022-06-27,96.4043,0.04,66.66,3,gm_below_30%
EXPD,crash,2022-06-27,96.4043,2022-06-28,93.8151,-2.69,-4498.85,1,gm_below_30%
EXPD,crash,2022-06-28,93.8151,2022-06-29,94.0261,0.22,375.69,1,gm_below_30%
EXPD,crash,2022-06-29,94.0261,2022-06-30,93.4603,-0.6,-1005.47,1,gm_below_30%
EXPD,crash,2022-06-30,93.4603,2022-07-01,93.5754,0.12,205.61,1,gm_below_30%
ISRG,crash,2022-07-01,206.1,2024-12-30,526.96,155.68,136457.05,913,backtest_end
CTRA,crash,2023-01-03,20.5863,2023-11-14,25.0764,21.81,34674.31,315,neg_revenue_2q
COP,qvm,2023-01-03,101.7928,2023-02-17,94.1112,-7.55,-11997.0,45,trailing_stop
QCOM,crash,2023-03-13,106.8666,2023-05-15,99.2552,-7.12,-11188.46,63,neg_revenue_2q
COP,crash,2023-03-13,91.0018,2023-08-14,108.2338,18.94,29746.53,154,neg_revenue_2q
CVX,qvm,2023-04-03,149.6859,2023-07-03,139.8208,-6.59,-10974.86,91,qvm_rebalance
MCHP,qvm,2023-07-03,84.5773,2023-08-16,74.3933,-12.04,-20002.21,44,trailing_stop
EXE,qvm,2023-07-03,77.3957,2023-10-02,77.7969,0.52,861.21,91,qvm_rebalance
ALB,qvm,2023-07-03,219.5133,2023-07-27,197.1943,-10.17,-16889.96,24,trailing_stop
ABNB,qvm,2023-10-02,136.56,2023-10-26,115.47,-15.44,-26134.79,24,trailing_stop
MCHP,qvm,2023-10-02,73.467,2024-01-02,81.5674,11.03,18658.53,92,qvm_rebalance
RMD,qvm,2023-10-02,142.34,2024-04-01,185.9511,30.64,51848.54,182,qvm_rebalance
ANET,qvm,2023-10-02,46.9525,2024-04-17,64.8175,38.05,64388.78,198,trailing_stop
ABNB,qvm,2024-01-02,134.48,2024-05-22,142.71,6.12,10522.85,141,trailing_stop
NVDA,qvm,2024-01-02,48.1386,2024-04-01,90.312,87.61,150638.68,90,qvm_rebalance
META,qvm,2024-04-01,488.0414,2024-04-25,438.4079,-10.17,-19546.01,24,trailing_stop
DECK,qvm,2024-04-01,155.0833,2024-07-10,148.895,-3.99,-7669.16,100,trailing_stop
ANET,qvm,2024-07-01,89.175,2024-07-25,78.53,-11.94,-23603.51,24,trailing_stop
META,qvm,2024-07-01,501.7794,2024-07-25,450.804,-10.16,-20087.29,24,trailing_stop
MSFT,qvm,2024-07-01,450.6371,2024-08-05,389.8786,-13.48,-26659.61,35,trailing_stop
FSLR,qvm,2024-07-01,222.71,2024-10-10,205.04,-7.93,-15688.13,101,trailing_stop
DECK,qvm,2024-10-01,155.62,2024-12-30,205.76,32.22,61194.09,90,backtest_end
ANET,qvm,2024-10-01,95.4625,2024-12-30,111.45,16.75,31808.13,90,backtest_end
NVDA,qvm,2024-10-01,116.9536,2024-12-30,137.445,17.52,33277.25,90,backtest_end
META,qvm,2024-10-01,573.7036,2024-12-30,588.8773,2.64,5023.36,90,backtest_end
