ann_return_model,ann_return_spy,alpha,sharpe_model,sharpe_spy,max_dd_model,max_dd_spy,win_rate,total_trades,closed_trades,avg_hold_days,mode
0.08906431546196791,0.1318621406128906,-0.042797825150922675,0.4617944501396131,0.6376143405198005,-0.31458916240115664,-0.33717261493515477,0.5396825396825397,133,126,134.69924812030075,combined
