final_value,cagr,max_drawdown,sharpe,win_rate
2866656.7783136237,0.234454649289086,-0.09093629860511365,1.6822549963695008,0.5639097744360902
3643472.9317288757,0.295099421781706,-0.07975179622620632,1.826595559283868,0.6015037593984962
4766044.732113784,0.36656918282925766,-0.06547956974997748,1.7996431761570737,0.556390977443609
2625521.7533927495,0.212950629401232,-0.10287545537395086,1.345028838600358,0.5639097744360902
4285213.375043687,0.33781016146133225,-0.05983158380285604,1.7916633582505637,0.5789473684210527
3553920.4427251355,0.28866947174000046,-0.10081961439183908,1.5953408760731804,0.518796992481203
2833466.966321369,0.23158284466032297,-0.09417621227688575,1.5122716883043645,0.48872180451127817
3610566.8843285087,0.2927515849682112,-0.06305361089683605,1.6286295634143158,0.5639097744360902
3759020.0539835673,0.3032115745432542,-0.055054120240571165,1.8937645125262286,0.5488721804511278
3182412.7867852235,0.2605245317996805,-0.10124244184652555,1.4878988735069292,0.49624060150375937
2072993.1076186502,0.1569632698955319,-0.0692733047993817,1.064964987952135,0.5263157894736842
4013396.424916241,0.3203905635570714,-0.0641456745557858,1.8002569714664953,0.5639097744360902
2578395.8772529596,0.2085647402947739,-0.12956033457182767,1.3512593232461503,0.5413533834586466
1432360.2496218884,0.07450997621204536,-0.16581484203138921,0.6758474398626257,0.45864661654135336
3305601.66700004,0.27013564372239385,-0.07096303495509866,1.6409327783665582,0.5864661654135338
3316487.536561096,0.2709710954831306,-0.08788717743138129,1.6478633785714791,0.5338345864661654
1843134.8546728764,0.13008581176788092,-0.08278220197528902,1.362984892227229,0.5864661654135338
2566712.3718380556,0.20746747389457942,-0.10224532194347942,1.4335176097782294,0.5413533834586466
2009383.7049767761,0.14977424237244152,-0.08781296686447539,1.1322496859490643,0.5263157894736842
3916559.4447268373,0.3139563694649685,-0.07246296331555604,1.7473228070241211,0.5864661654135338
3701726.822559548,0.2992145426633386,-0.05369220530354093,1.8591114794882906,0.5789473684210527
2322613.533549313,0.18357392960081564,-0.0626844614360493,1.4697826017166609,0.5488721804511278
3404503.2182010096,0.2776466183347097,-0.10849199398402119,1.5820298367969285,0.5714285714285714
